DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,30 min Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 10/1/21 @ 10:00 PM,99.2,3006,6.8,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Broadway Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Sun 9/26/21 @ 11:30 PM,98.4,3036,6.7,It¡¯s showtime! Take center stage and sweat along to some of Broadway¡¯s most famous show tunes.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Mon 9/13/21 @ 1:40 AM,99,15525,6.1,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
BEGINNER,20 min Full Body Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 9/13/21 @ 1:00 AM,99.6,2366,5.4,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 9/10/21 @ 10:00 PM,99.2,3090,6.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 9/3/21 @ 10:00 PM,99.6,4521,6.8,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Mon 8/23/21 @ 12:10 AM,99.5,33393,6.9,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,MATTY MAGGIACOMO,STRENGTH,Sun 8/22/21 @ 11:30 PM,99.4,8064,7.1,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 8/16/21 @ 1:40 AM,99.6,12545,7,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 8/16/21 @ 1:00 AM,99.6,8357,7.1,Grab your weights and join us for an upper-body workout focused on strengthening your chest and back.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 8/6/21 @ 10:00 PM,99.5,3250,7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Mon 8/2/21 @ 1:40 AM,99.1,21474,5.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 8/2/21 @ 1:00 AM,98.5,8011,6.7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 7/30/21 @ 12:00 AM,98.8,3642,6.9,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,MATTY MAGGIACOMO,STRENGTH,Mon 7/26/21 @ 1:50 AM,98.9,27514,5.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Bodyweight Strength,30,MATTY MAGGIACOMO,STRENGTH,Mon 7/26/21 @ 1:00 AM,98.8,4402,6.9,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 7/23/21 @ 10:00 PM,99.1,3968,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,MATTY MAGGIACOMO,STRENGTH,Fri 7/23/21 @ 10:00 PM,99.8,12299,5.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Mon 7/19/21 @ 1:40 AM,96.7,17555,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 7/19/21 @ 1:00 AM,99.1,3287,6.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,20 min Mood Core: Happy,20,MATTY MAGGIACOMO,STRENGTH,Wed 6/23/21 @ 10:00 PM,98,6247,6.5,"We¡¯re so glad you¡¯re here! Whether you need a dose of positivity or simply want a class full of good vibes, you're at the right place. Let¡¯s come together and lean into joy.",FALSE,['Workout Mat']
INTERMEDIATE,30 min New Queer Musicians Full Body,30,MATTY MAGGIACOMO,STRENGTH,Tue 6/22/21 @ 8:30 PM,99.6,3177,6.8,Celebrate Pride Month in this 30 min New Queer Musicians Full Body Strength.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,MATTY MAGGIACOMO,STRENGTH,Tue 6/8/21 @ 10:00 PM,99.6,3319,5.2,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Chest & Back Strength,10,MATTY MAGGIACOMO,STRENGTH,Tue 6/8/21 @ 10:00 PM,98.9,3400,6.9,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,30 min RENT Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Thu 6/3/21 @ 10:00 PM,98.9,8124,6.7,"From Broadway to the big screen, this show has a special place in the hearts of many. Join Matty as we lift to music of the iconic, Tony Award-winning musical RENT",TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,MATTY MAGGIACOMO,STRENGTH,Tue 6/1/21 @ 10:00 PM,99.7,10909,6.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Arms & Shoulders Strength,15,MATTY MAGGIACOMO,STRENGTH,Fri 5/21/21 @ 10:00 PM,99.6,16153,6.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Thu 5/20/21 @ 9:10 PM,99.1,18471,6.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 5/20/21 @ 8:30 PM,98.6,11328,7.1,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,MATTY MAGGIACOMO,STRENGTH,Fri 5/14/21 @ 10:00 PM,98.8,44862,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Upper Body Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 5/13/21 @ 9:10 PM,99.7,14060,7.2,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 5/13/21 @ 8:30 PM,99.1,14061,7.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Thu 5/6/21 @ 9:10 PM,99.5,48861,7.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",TRUE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 5/6/21 @ 8:30 PM,99.1,7058,6.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,MATTY MAGGIACOMO,STRENGTH,Mon 5/3/21 @ 10:00 PM,99.5,8306,6.4,Our lower-body classes are filled with all the hard work of our glutes and legs classes but offer a wider variety of lower-body-focused movements.,FALSE,"['Medium Weights', 'Workout Mat']"
BEGINNER,30 min Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Sun 5/2/21 @ 11:00 PM,98,5238,4.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength Warm Up,5,MATTY MAGGIACOMO,STRENGTH,Fri 4/23/21 @ 10:00 PM,99.5,6676,3.6,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Arms & Shoulders Strength,15,MATTY MAGGIACOMO,STRENGTH,Thu 4/22/21 @ 9:10 PM,99.1,10618,6.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 4/22/21 @ 8:30 PM,99.3,12895,6.9,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Upper Body Strength Warm Up,5,MATTY MAGGIACOMO,STRENGTH,Fri 4/16/21 @ 10:00 PM,98.9,6591,3.9,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Glutes & Legs Strength,15,MATTY MAGGIACOMO,STRENGTH,Thu 4/15/21 @ 9:10 PM,99.7,14334,7.3,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 4/15/21 @ 8:30 PM,97.7,4381,5.9,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Fri 4/9/21 @ 10:00 PM,98.4,28275,6.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Thu 4/8/21 @ 8:30 PM,98.9,9736,6.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Upper Body Strength Warm Up,5,MATTY MAGGIACOMO,STRENGTH,Fri 4/2/21 @ 10:00 PM,99.7,8366,3.5,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Chest & Back Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 4/1/21 @ 9:10 PM,99.4,6462,6.8,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,MATTY MAGGIACOMO,STRENGTH,Thu 4/1/21 @ 8:30 PM,99.2,8111,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Upper Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Thu 3/25/21 @ 8:30 PM,97.9,15460,7.3,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,MATTY MAGGIACOMO,STRENGTH,Mon 3/22/21 @ 9:20 PM,99.5,17193,6.6,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Glutes & Legs Strength,30,MATTY MAGGIACOMO,STRENGTH,Mon 3/22/21 @ 8:30 PM,98.9,10901,7.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,30 min WHM: Arms & Shoulders Strength,30,MATTY MAGGIACOMO,STRENGTH,Thu 3/18/21 @ 8:30 PM,97.1,9556,7.1,Celebrate Women¡¯s History Month in this 30 min Arms & Shoulders Strength with Matty.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 3/12/21 @ 11:00 PM,99.5,9604,6.8,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,MATTY MAGGIACOMO,STRENGTH,Fri 3/12/21 @ 11:00 PM,99.8,33095,6.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Arms & Shoulders Strength,10,MATTY MAGGIACOMO,STRENGTH,Fri 3/5/21 @ 11:00 PM,99.4,14185,6.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Fri 3/5/21 @ 11:00 PM,99.6,39971,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Chest & Back Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 2/19/21 @ 1:00 AM,97.4,12359,7.7,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,MATTY MAGGIACOMO,STRENGTH,Mon 2/15/21 @ 10:20 PM,99.1,12979,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Mon 2/15/21 @ 9:30 PM,98.7,9484,6.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Glutes & Legs Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 2/12/21 @ 1:00 AM,98.3,7804,7.2,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,MATTY MAGGIACOMO,STRENGTH,Tue 2/9/21 @ 9:30 PM,99.3,13994,6.9,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Mon 2/8/21 @ 10:20 PM,99,18727,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Heavy Weights', 'Light Weights']"
INTERMEDIATE,30 min Upper Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Mon 2/8/21 @ 9:30 PM,99.1,11608,7,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 2/5/21 @ 1:00 AM,96.7,7959,6.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,MATTY MAGGIACOMO,STRENGTH,Fri 1/29/21 @ 1:00 AM,98.7,6623,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Wicked Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 1/22/21 @ 1:00 AM,93.7,9729,6.1,"Sing, dance and build strength to the popular tunes from Wicked and feel changed for good with Matty.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Upper Body Strength Warm Up,5,MATTY MAGGIACOMO,STRENGTH,Wed 1/20/21 @ 11:00 PM,98.5,10890,3.5,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Upper Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 1/15/21 @ 1:00 AM,98.7,12951,7.3,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,MATTY MAGGIACOMO,STRENGTH,Mon 1/11/21 @ 10:10 PM,99,34092,7.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 1/11/21 @ 9:30 PM,99.4,6772,6.9,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Miley Cyrus Core Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 1/8/21 @ 1:00 AM,98.6,22040,6.8,Wreck your core and rock on to the sounds of Miley Cyrus with Matty.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,30 min Calvin Harris Full Body Strength,30,MATTY MAGGIACOMO,STRENGTH,Thu 12/31/20 @ 10:00 PM,97,12739,6.9,"Release, let go and have a good time to the music of Calvin Harris with Matty.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,MATTY MAGGIACOMO,STRENGTH,Mon 12/21/20 @ 9:30 PM,98.9,5523,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 12/14/20 @ 10:10 PM,99.5,19557,6.8,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,MATTY MAGGIACOMO,STRENGTH,Mon 12/14/20 @ 9:30 PM,98.5,4210,6.8,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Holiday Bodyweight Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 12/11/20 @ 1:00 AM,98.4,8958,6.4,Tis the season to go all out and have some fun! Celebrate and sweat to festive tunes that will put you in the holiday spirit.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 12/4/20 @ 1:40 AM,98.8,7914,7.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 12/4/20 @ 1:00 AM,99,14775,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,MATTY MAGGIACOMO,STRENGTH,Fri 11/20/20 @ 11:00 PM,99.7,52475,6.8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,MATTY MAGGIACOMO,STRENGTH,Fri 11/20/20 @ 1:00 AM,98.9,4686,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Bodyweight Strength,10,MATTY MAGGIACOMO,STRENGTH,Fri 11/13/20 @ 11:00 PM,99.1,6750,5.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Chest & Back Strength,10,MATTY MAGGIACOMO,STRENGTH,Fri 11/13/20 @ 11:00 PM,95,5593,6.5,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,MATTY MAGGIACOMO,STRENGTH,Fri 11/13/20 @ 1:00 AM,98.1,8376,6.5,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,MATTY MAGGIACOMO,STRENGTH,Fri 11/6/20 @ 11:00 PM,99,2610,3.9,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Upper Body Strength Warm Up,10,MATTY MAGGIACOMO,STRENGTH,Fri 11/6/20 @ 11:00 PM,99.1,3768,4.2,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,15 min Arms & Shoulders Strength,15,MATTY MAGGIACOMO,STRENGTH,Fri 11/6/20 @ 1:35 AM,99.3,9369,6.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,MATTY MAGGIACOMO,STRENGTH,Fri 11/6/20 @ 1:00 AM,99.4,10730,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
